Date,ADANIENT.NS,ADANIPORTS.NS,APOLLOHOSP.NS,ASIANPAINT.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BEL.NS,BHARTIARTL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HDFCLIFE.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDIGO.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,LT.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBILIFE.NS,SHRIRAMFIN.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATACONSUM.NS,TATASTEEL.NS,TECHM.NS,TITAN.NS,TRENT.NS,ULTRACEMCO.NS,WIPRO.NS
2018-01-15,106.33853149414062,401.58416748046875,1151.895263671875,1128.80224609375,557.52685546875,2539.411865234375,169.28419494628906,499.3219909667969,51.005245208740234,433.4677429199219,575.5516357421875,152.6760711669922,460.7145690917969,2616.920166015625,1181.7340087890625,362.0393371582031,442.7800598144531,465.6096496582031,253.0107879638672,1204.2293701171875,316.3052673339844,1210.01708984375,434.3683166503906,191.28262329101562,260.1469421386719,1032.94580078125,1176.337158203125,705.53076171875,8690.00390625,351.32952880859375,104.7185287475586,125.83381652832031,73.75764465332031,419.26898193359375,704.6714477539062,259.7257995605469,279.2140808105469,537.3641357421875,1145.3914794921875,302.3681640625,59.97366714477539,411.5146484375,892.7412109375,344.26068115234375,4361.24609375,110.57869720458984
2018-01-16,104.40707397460938,404.4007263183594,1120.398681640625,1114.4583740234375,560.1625366210938,2534.6396484375,164.3365936279297,493.9852294921875,49.46309280395508,427.2384948730469,567.2049560546875,145.5388641357422,467.71502685546875,2608.47509765625,1168.5653076171875,377.96630859375,443.3399658203125,473.2578430175781,247.17640686035156,1217.2650146484375,320.9158630371094,1168.5889892578125,451.121826171875,187.06527709960938,256.6783142089844,1027.872314453125,1176.5589599609375,693.9144287109375,8656.203125,352.0835876464844,104.9001693725586,126.21785736083984,72.61038970947266,407.6956481933594,689.0394897460938,261.6741638183594,273.2625427246094,538.5294799804688,1189.08251953125,296.1896667480469,58.61498260498047,422.0342712402344,864.6928100585938,336.3165283203125,4385.31884765625,116.52886962890625
2018-01-17,109.74544525146484,413.805419921875,1099.400634765625,1119.1458740234375,582.0438842773438,2561.990478515625,165.6855010986328,494.7924499511719,50.27700424194336,429.51544189453125,572.6279907226562,145.21446228027344,472.1009521484375,2639.4921875,1186.6307373046875,379.39971923828125,441.0885009765625,469.0905456542969,249.2635498046875,1207.75244140625,329.70477294921875,1187.078369140625,462.8733825683594,190.17469787597656,260.1925354003906,1021.7542114257812,1200.6453857421875,692.6598510742188,8648.63671875,351.5084228515625,105.50564575195312,125.25774383544922,73.05448913574219,408.38031005859375,693.3652954101562,260.6610107421875,283.3663024902344,544.1692504882812,1204.97412109375,293.521728515625,59.24648666381836,419.953125,868.2899780273438,332.6651916503906,4384.498046875,114.33484649658203
2018-01-18,104.75580596923828,397.4308166503906,1090.366943359375,1113.98974609375,581.6460571289062,2567.645263671875,161.7410888671875,490.5769348144531,48.86335754394531,425.3052978515625,569.3269653320312,141.27151489257812,466.3509216308594,2614.385986328125,1157.725830078125,379.9571228027344,451.3078308105469,475.61114501953125,240.86776733398438,1195.2010498046875,332.4903259277344,1177.8831787109375,463.11444091796875,195.42849731445312,255.400390625,1041.0533447265625,1207.2547607421875,705.5773315429688,8699.5224609375,350.34454345703125,104.23411560058594,124.23365783691406,72.90646362304688,406.2600402832031,695.8723754882812,252.20953369140625,279.8138122558594,537.5972290039062,1217.1741943359375,285.93914794921875,57.54334259033203,418.25030517578125,861.2412719726562,326.7934875488281,4253.66552734375,114.21198272705078
2018-01-19,107.14331817626953,413.85321044921875,1112.7808837890625,1115.5364990234375,587.0667114257812,2575.0244140625,165.75367736816406,495.6046447753906,49.33458709716797,427.7970275878906,568.47802734375,141.74566650390625,471.8168029785156,2619.5341796875,1163.3831787109375,381.5697326660156,455.4842224121094,472.1302490234375,244.75732421875,1200.045654296875,339.6463928222656,1196.9656982421875,459.39825439453125,196.2505645751953,257.49981689453125,1055.0302734375,1216.703125,711.2926025390625,8657.96875,347.8288879394531,104.59741973876953,123.9776611328125,72.57337951660156,411.3841247558594,699.5098876953125,247.30841064453125,285.3501281738281,533.3090209960938,1234.3167724609375,288.6539001464844,57.6390266418457,418.43951416015625,866.6858520507812,326.5961608886719,4148.83544921875,115.47573852539062
2018-01-22,106.71410369873047,418.24517822265625,1141.494140625,1102.505126953125,608.2517700195312,2626.438232421875,166.18707275390625,503.4178771972656,50.09137725830078,421.61077880859375,566.9691772460938,142.26974487304688,472.9914245605469,2585.898193359375,1178.3587646484375,384.7750549316406,458.0857238769531,461.05010986328125,242.0061798095703,1193.57177734375,337.6292419433594,1184.656005859375,462.0296936035156,195.60723876953125,254.35064697265625,1068.5096435546875,1241.0113525390625,705.9024658203125,8645.10546875,347.21075439453125,104.385498046875,128.45799255371094,72.27731323242188,429.14166259765625,702.6068115234375,255.66458129882812,282.8126220703125,537.0845336914062,1302.9248046875,289.1219787597656,57.577789306640625,431.0024719238281,884.4774780273438,322.4020690917969,4177.7802734375,112.87802124023438
2018-01-23,109.66496276855469,418.5793762207031,1119.71484375,1096.78662109375,616.7555541992188,2643.643310546875,166.41590881347656,499.7454833984375,49.8914680480957,422.8136291503906,586.9636840820312,146.2875518798828,477.5100402832031,2531.790771484375,1163.240478515625,396.322021484375,455.27423095703125,449.6268005371094,251.3506317138672,1205.2423095703125,348.0030517578125,1178.6741943359375,472.91754150390625,197.7158966064453,268.4076843261719,1069.8525390625,1251.5245361328125,714.6843872070312,8722.4560546875,344.1629333496094,104.56716918945312,132.71435546875,72.4808578491211,434.33209228515625,704.8190307617188,254.37437438964844,293.5161437988281,540.0675048828125,1296.9041748046875,287.5773620605469,59.686622619628906,445.1925964355469,880.5399169921875,322.4020690917969,4220.9091796875,110.66644287109375
2018-01-24,110.2551498413086,428.46142578125,1084.8492431640625,1079.114501953125,604.671142578125,2680.218505859375,169.38157653808594,499.73052978515625,49.56304168701172,394.80364990234375,583.1439819335938,147.01123046875,484.89886474609375,2469.391845703125,1141.03857421875,405.5199279785156,456.7558288574219,446.39105224609375,245.4214324951172,1203.083984375,338.82989501953125,1223.760498046875,476.4129333496094,201.1827392578125,263.4786376953125,1074.4783935546875,1243.0963134765625,701.9994506835938,8761.0390625,343.85504150390625,105.3542709350586,134.9545440673828,72.51787567138672,426.8667907714844,690.7598266601562,249.02296447753906,304.4042053222656,546.7793579101562,1327.2576904296875,284.8157958984375,58.335594177246094,456.4691162109375,862.2622680664062,321.95794677734375,4132.43212890625,110.21009826660156
2018-01-25,115.03018951416016,416.7652893066406,1107.2139892578125,1078.5518798828125,612.7771606445312,2656.276123046875,166.57177734375,491.6183776855469,50.51975631713867,388.9610290527344,586.0676879882812,149.43190002441406,475.1133117675781,2480.179931640625,1134.33544921875,401.9761962890625,460.7922058105469,439.7723693847656,245.65853881835938,1209.117919921875,346.562255859375,1224.106689453125,472.23455810546875,201.0397491455078,265.4411315917969,1086.6646728515625,1256.6700439453125,704.2297973632812,8615.4853515625,339.2289733886719,104.11302947998047,133.45040893554688,71.90724182128906,426.6679992675781,670.5562133789062,250.46031188964844,288.94873046875,540.5335083007812,1304.8687744140625,284.8157958984375,58.875240325927734,452.91204833984375,859.5399169921875,319.98431396484375,4206.67822265625,109.50800323486328
2018-01-29,114.46683502197266,416.90850830078125,1112.09716796875,1080.0523681640625,602.2841796875,2698.145263671875,167.05873107910156,489.5603942871094,50.16277313232422,378.5646667480469,580.0316772460938,150.60479736328125,446.571533203125,2567.55419921875,1126.3009033203125,403.77154541015625,466.55523681640625,436.6836853027344,245.32655334472656,1230.7415771484375,343.5365295410156,1186.8807373046875,475.247802734375,197.03684997558594,267.86004638671875,1109.29638671875,1270.37646484375,710.316650390625,8942.8095703125,341.044921875,103.56809997558594,131.30624389648438,71.85172271728516,426.04962158203125,670.359619140625,247.90586853027344,287.9798583984375,548.0843505859375,1337.396240234375,282.5223083496094,59.9468879699707,457.7178039550781,871.3038330078125,320.23095703125,4236.34765625,109.22718048095703
2018-01-30,113.3669662475586,408.8882751464844,1113.415771484375,1056.2860107421875,590.5478515625,2693.6533203125,163.46490478515625,485.8979797363281,50.548316955566406,381.0206298828125,571.4962768554688,152.6760711669922,436.91864013671875,2496.078125,1106.04833984375,399.12353515625,465.5868835449219,413.6410217285156,240.53575134277344,1233.3397216796875,339.3101806640625,1199.4376220703125,470.3263244628906,196.71517944335938,263.8894348144531,1082.3870849609375,1268.5579833984375,710.827880859375,8887.8828125,337.6507263183594,103.1139907836914,131.0822296142578,72.14778900146484,419.8211669921875,656.6447143554688,238.10366821289062,289.31781005859375,551.8130493164062,1318.1639404296875,284.5817565917969,59.38809585571289,456.3177490234375,859.5886840820312,310.9052734375,4209.81396484375,107.87564849853516
2018-01-31,114.38636016845703,409.46112060546875,1135.63427734375,1057.7862548828125,590.3985595703125,2676.689453125,163.41136169433594,479.5896301269531,48.36359786987305,380.3720703125,558.4808959960938,149.50674438476562,421.61041259765625,2517.982177734375,1103.005859375,393.597900390625,467.9667663574219,418.6907653808594,243.00228881835938,1206.1229248046875,339.0220031738281,1201.2667236328125,462.13018798828125,193.9989013671875,264.665283203125,1103.1783447265625,1256.6700439453125,709.1085815429688,8830.4501953125,338.2508239746094,103.08370971679688,130.21815490722656,71.7221908569336,424.63604736328125,649.5169067382812,238.95225524902344,289.0409851074219,540.5802001953125,1301.2314453125,272.0845031738281,56.64592742919922,463.65875244140625,845.3942260742188,313.8658447265625,4227.953125,107.3121566772461
2018-02-01,114.8155746459961,409.36566162109375,1190.0816650390625,1080.9427490234375,589.6028442382812,2737.487548828125,168.4368438720703,502.1173400878906,46.136043548583984,379.1181640625,553.6708374023438,147.53530883789062,408.8409423828125,2623.078857421875,1130.4368896484375,392.93963623046875,464.5719909667969,439.5272521972656,243.09713745117188,1207.796630859375,332.53839111328125,1203.0960693359375,459.8603210449219,196.78663635253906,276.25775146484375,1115.1156005859375,1291.358154296875,742.2848510742188,8730.3037109375,331.0820007324219,102.35713195800781,124.7457275390625,72.11078643798828,416.92779541015625,696.7571411132812,239.00421142578125,282.39739990234375,516.7158813476562,1312.206298828125,269.931396484375,55.979087829589844,462.44781494140625,807.9152221679688,311.6453857421875,4237.0703125,105.9209976196289
